pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
7z53.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_t_)-[MAN(5_t_)-[MAN(4_t_)]-BMA(3_t_)-NAG(2_t_)]-NAG(1_t_)-ASN(483_V_),t MAN 4 C2 C1 BMA 3 O3 C3,t MAN 4 C1 BMA 3 O3 C3 C4,189.084,77.6789,"(['MAN(4_t_)', 'BMA(3_t_)'], [63.4, 40.1])","(['4.t', '3.t'], ['4C1', '4C1'])"
5gz4.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(512_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,244.971,146.538,"(['MAN(4_C_)', 'BMA(3_C_)'], [59.07, 58.89])","(['4.C', '3.C'], ['-', '4C1'])"
6q07.pdb,DManpa1-2DManpa1-3[DManpa1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_P_)-MAN(6_P_)-[MAN(5_P_)-MAN(4_P_)]-BMA(3_P_)-NAG(2_P_)-NAG(1_P_)-ASN(410_B_),P MAN 4 C2 C1 BMA 3 O3 C3,P MAN 4 C1 BMA 3 O3 C3 C4,201.396,146.567,"(['MAN(4_P_)', 'BMA(3_P_)'], [23.63, 22.32])","(['4.P', '3.P'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_D_)-BMA(3_D_)-NAG(2_D_)-NAG(1_D_)-ASN(222_A_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,193.596,139.197,"(['MAN(4_D_)', 'BMA(3_D_)'], [25.48, 23.72])","(['4.D', '3.D'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_R_)-BMA(3_R_)-NAG(2_R_)-NAG(1_R_)-ASN(1213_B_),R MAN 4 C2 C1 BMA 3 O3 C3,R MAN 4 C1 BMA 3 O3 C3 C4,193.578,131.812,"(['MAN(4_R_)', 'BMA(3_R_)'], [27.53, 27.84])","(['4.R', '3.R'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-2DManpa1-3[DManpa1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_F_)-MAN(6_F_)-[MAN(5_F_)-MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(410_A_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,201.384,146.6,"(['MAN(4_F_)', 'BMA(3_F_)'], [23.63, 22.32])","(['4.F', '3.F'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_H_)-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(1213_A_),H MAN 4 C2 C1 BMA 3 O3 C3,H MAN 4 C1 BMA 3 O3 C3 C4,193.594,131.796,"(['MAN(4_H_)', 'BMA(3_H_)'], [27.53, 27.84])","(['4.H', '3.H'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-2DManpa1-3[DManpa1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_Z_)-MAN(6_Z_)-[MAN(5_Z_)-MAN(4_Z_)]-BMA(3_Z_)-NAG(2_Z_)-NAG(1_Z_)-ASN(410_C_),Z MAN 4 C2 C1 BMA 3 O3 C3,Z MAN 4 C1 BMA 3 O3 C3 C4,201.389,146.617,"(['MAN(4_Z_)', 'BMA(3_Z_)'], [23.63, 22.32])","(['4.Z', '3.Z'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_J_)-[MAN(4_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(125_A_),J MAN 4 C2 C1 BMA 3 O3 C3,J MAN 4 C1 BMA 3 O3 C3 C4,203.686,117.086,"(['MAN(4_J_)', 'BMA(3_J_)'], [21.66, 20.41])","(['4.J', '3.J'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_b_)-BMA(3_b_)-NAG(2_b_)-NAG(1_b_)-ASN(1213_C_),b MAN 4 C2 C1 BMA 3 O3 C3,b MAN 4 C1 BMA 3 O3 C3 C4,193.584,131.813,"(['MAN(4_b_)', 'BMA(3_b_)'], [27.53, 27.84])","(['4.b', '3.b'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_d_)-[MAN(4_d_)]-BMA(3_d_)-NAG(2_d_)-NAG(1_d_)-ASN(125_C_),d MAN 4 C2 C1 BMA 3 O3 C3,d MAN 4 C1 BMA 3 O3 C3 C4,203.836,118.847,"(['MAN(4_d_)', 'BMA(3_d_)'], [21.66, 20.41])","(['4.d', '3.d'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_T_)-[MAN(4_T_)]-BMA(3_T_)-NAG(2_T_)-NAG(1_T_)-ASN(125_B_),T MAN 4 C2 C1 BMA 3 O3 C3,T MAN 4 C1 BMA 3 O3 C3 C4,204.314,119.414,"(['MAN(4_T_)', 'BMA(3_T_)'], [21.66, 20.41])","(['4.T', '3.T'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(4_U_)-BMA(3_U_)-NAG(2_U_)-NAG(1_U_),U MAN 4 C2 C1 BMA 3 O3 C3,U MAN 4 C1 BMA 3 O3 C3 C4,235.138,159.762,"(['MAN(4_U_)', 'BMA(3_U_)'], [39.5, 35.96])","(['4.U', '3.U'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_X_)-BMA(3_X_)-NAG(2_X_)-NAG(1_X_)-ASN(222_C_),X MAN 4 C2 C1 BMA 3 O3 C3,X MAN 4 C1 BMA 3 O3 C3 C4,193.635,139.19,"(['MAN(4_X_)', 'BMA(3_X_)'], [25.48, 23.72])","(['4.X', '3.X'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(4_K_)-BMA(3_K_)-NAG(2_K_)-NAG(1_K_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,235.136,159.77,"(['MAN(4_K_)', 'BMA(3_K_)'], [39.5, 35.96])","(['4.K', '3.K'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(4_e_)-BMA(3_e_)-NAG(2_e_)-NAG(1_e_),e MAN 4 C2 C1 BMA 3 O3 C3,e MAN 4 C1 BMA 3 O3 C3 C4,235.138,159.757,"(['MAN(4_e_)', 'BMA(3_e_)'], [39.5, 35.96])","(['4.e', '3.e'], ['4C1', '4C1'])"
6q07.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(4_N_)-BMA(3_N_)-NAG(2_N_)-NAG(1_N_)-ASN(222_B_),N MAN 4 C2 C1 BMA 3 O3 C3,N MAN 4 C1 BMA 3 O3 C3 C4,193.565,139.186,"(['MAN(4_N_)', 'BMA(3_N_)'], [25.48, 23.72])","(['4.N', '3.N'], ['4C1', '4C1'])"
6z7c.pdb,DManpa1-2DManpa1-3[DManpa1-3DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(7_B_)-MAN(6_B_)-[MAN(5_B_)-MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(130_A_),B MAN 4 C2 C1 BMA 3 O3 C3,B MAN 4 C1 BMA 3 O3 C3 C4,194.682,158.549,"(['MAN(4_B_)', 'BMA(3_B_)'], [51.08, 30.84])","(['4.B', '3.B'], ['4C1', '4C1'])"
1o7d.pdb,DManpa1-2DManpa1-6[DManpa1-3]DManpa1-6[DManpa1-2DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAca1-ASN,MAN(6_F_)-MAN(5_F_)-[MAN(7_F_)]-MAN(4_F_)-[MAN(9_F_)-MAN(8_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(497_C_),F MAN 8 C2 C1 BMA 3 O3 C3,F MAN 8 C1 BMA 3 O3 C3 C4,191.197,143.596,"(['MAN(8_F_)', 'BMA(3_F_)'], [44.59, 33.85])","(['8.F', '3.F'], ['4C1', '4C1'])"
7p5b.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_B_)-[MAN(5_B_)-MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(67_A_),B MAN 4 C2 C1 BMA 3 O3 C3,B MAN 4 C1 BMA 3 O3 C3 C4,192.314,133.363,"(['MAN(4_B_)', 'BMA(3_B_)'], [35.48, 28.2])","(['4.B', '3.B'], ['4C1', '4C1'])"
2pgz.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(74_C_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,193.617,128.002,"(['MAN(4_F_)', 'BMA(3_F_)'], [41.04, 40.68])","(['4.F', '3.F'], ['4C1', '4C1'])"
2ih8.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)-NAG(1_C_)-ASN(88_A_),C MAN 4 C2 C1 BMA 3 O3 C3,C MAN 4 C1 BMA 3 O3 C3 C4,181.886,143.2,"(['MAN(4_C_)', 'BMA(3_C_)'], [68.84, 55.52])","(['4.C', '3.C'], ['4C1', '4C1'])"
6d6t.pdb,DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(8_G_)-[MAN(7_G_)]-MAN(6_G_)-[MAN(5_G_)-MAN(4_G_)]-BMA(3_G_)-NAG(2_G_)-NAG(1_G_)-ASN(111_B_),G MAN 4 C2 C1 BMA 3 O3 C3,G MAN 4 C1 BMA 3 O3 C3 C4,168.722,99.8834,"(['MAN(4_G_)', 'BMA(3_G_)'], [67.72, 64.84])","(['4.G', '3.G'], ['4C1', '4C1'])"
6d6t.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_M_)-[MAN(4_M_)]-BMA(3_M_)-NAG(2_M_)-NAG(1_M_)-ASN(111_D_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,240.856,135.039,"(['MAN(4_M_)', 'BMA(3_M_)'], [120.66, 107.83])","(['4.M', '3.M'], ['4C1', '4C1'])"
3cv5.pdb,DManpa1-3[DManpa1-6]DManpa1-6[DManpa1-3]DManpb1-ROH,MAN(4_B_)-[MAN(3_B_)]-MAN(2_B_)-[MAN(5_B_)]-BMA(1_B_),B MAN 5 C2 C1 BMA 1 O3 C3,B MAN 5 C1 BMA 1 O3 C3 C4,217.25,137.498,"(['MAN(5_B_)', 'BMA(1_B_)'], [51.8, 39.69])","(['5.B', '1.B'], ['4C1', '4C1'])"
7wyu.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_I_)-[MAN(4_I_)-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(194_B_),I MAN 4 C2 C1 BMA 3 O3 C3,I MAN 4 C1 BMA 3 O3 C3 C4,228.29,185.63,"(['MAN(4_I_)', 'BMA(3_I_)'], [144.06, 143.84])","(['4.I', '3.I'], ['4C1', '4C1'])"
7wyu.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_F_)-[MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(114_B_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,229.911,185.804,"(['MAN(4_F_)', 'BMA(3_F_)'], [171.88, 158.12])","(['4.F', '3.F'], ['4C1', '4C1'])"
7wyu.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_K_)-[MAN(5_K_)-[MAN(4_K_)]-BMA(3_K_)-NAG(2_K_)]-NAG(1_K_)-ASN(114_D_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,229.909,185.848,"(['MAN(4_K_)', 'BMA(3_K_)'], [175.73, 159.74])","(['4.K', '3.K'], ['4C1', '4C1'])"
7wyu.pdb,DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_L_)-[NAG(5_L_)-MAN(4_L_)]-BMA(3_L_)-NAG(2_L_)-NAG(1_L_)-ASN(159_D_),L MAN 4 C2 C1 BMA 3 O3 C3,L MAN 4 C1 BMA 3 O3 C3 C4,233.808,297.7289,"(['MAN(4_L_)', 'BMA(3_L_)'], [166.68, 153.73])","(['4.L', '3.L'], ['4C1', '4C1'])"
7wyu.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_M_)-[MAN(4_M_)-BMA(3_M_)-NAG(2_M_)]-NAG(1_M_)-ASN(194_D_),M MAN 4 C2 C1 BMA 3 O3 C3,M MAN 4 C1 BMA 3 O3 C3 C4,228.284,185.625,"(['MAN(4_M_)', 'BMA(3_M_)'], [146.02, 144.61])","(['4.M', '3.M'], ['4C1', '4C1'])"
7wyu.pdb,DGlcpNAcb1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_H_)-[NAG(5_H_)-MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)-NAG(1_H_)-ASN(159_B_),H MAN 4 C2 C1 BMA 3 O3 C3,H MAN 4 C1 BMA 3 O3 C3 C4,233.73000000000002,297.775,"(['MAN(4_H_)', 'BMA(3_H_)'], [162.23, 149.27])","(['4.H', '3.H'], ['4C1', '4C1'])"
5br3.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpb1-3]DGlcpNAcb1-ASN,MAN(5_H_)-[MAN(4_H_)]-BMA(3_H_)-NAG(2_H_)-[FUC(6_H_)]-NAG(1_H_)-ASN(154_D_),H MAN 4 C2 C1 BMA 3 O3 C3,H MAN 4 C1 BMA 3 O3 C3 C4,214.561,115.255,"(['MAN(4_H_)', 'BMA(3_H_)'], [68.59, 67.3])","(['4.H', '3.H'], ['-', '4C1'])"
5br3.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpb1-3]DGlcpNAcb1-ASN,MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)-[FUC(6_F_)]-NAG(1_F_)-ASN(154_B_),F MAN 4 C2 C1 BMA 3 O3 C3,F MAN 4 C1 BMA 3 O3 C3 C4,160.165,114.05,"(['MAN(4_F_)', 'BMA(3_F_)'], [85.59, 90.24])","(['4.F', '3.F'], ['-', '4C1'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_Z_)-[MAN(5_Z_)-MAN(4_Z_)]-BMA(3_Z_)-NAG(2_Z_)-NAG(1_Z_)-ASN(262_C_),Z MAN 4 C2 C1 BMA 3 O3 C3,Z MAN 4 C1 BMA 3 O3 C3 C4,193.554,106.527,"(['MAN(4_Z_)', 'BMA(3_Z_)'], [146.66, 138.67])","(['4.Z', '3.Z'], ['4C1', '4C1'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_Q_)-[MAN(5_Q_)-MAN(4_Q_)]-BMA(3_Q_)-NAG(2_Q_)-NAG(1_Q_)-ASN(262_A_),Q MAN 4 C2 C1 BMA 3 O3 C3,Q MAN 4 C1 BMA 3 O3 C3 C4,193.532,106.538,"(['MAN(4_Q_)', 'BMA(3_Q_)'], [146.66, 138.67])","(['4.Q', '3.Q'], ['4C1', '4C1'])"
6vo1.pdb,DManpa1-2DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_i_)-[MAN(5_i_)-MAN(4_i_)]-BMA(3_i_)-NAG(2_i_)-NAG(1_i_)-ASN(262_D_),i MAN 4 C2 C1 BMA 3 O3 C3,i MAN 4 C1 BMA 3 O3 C3 C4,193.57,106.517,"(['MAN(4_i_)', 'BMA(3_i_)'], [146.66, 138.67])","(['4.i', '3.i'], ['4C1', '4C1'])"
5esz.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(4_K_)-BMA(3_K_)-NAG(2_K_)-NAG(1_K_),K MAN 4 C2 C1 BMA 3 O3 C3,K MAN 4 C1 BMA 3 O3 C3 C4,259.185,63.7055,"(['MAN(4_K_)', 'BMA(3_K_)'], [60.44, 69.63])","(['4.K', '3.K'], ['4C1', '-'])"
5esz.pdb,DManpa1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(5_F_)-MAN(4_F_)-[MAN(6_F_)]-BMA(3_F_)-NAG(2_F_)-NAG(1_F_)-ASN(160_C_),F MAN 6 C2 C1 BMA 3 O3 C3,F MAN 6 C1 BMA 3 O3 C3 C4,242.348,204.086,"(['MAN(6_F_)', 'BMA(3_F_)'], [72.63, 69.97])","(['6.F', '3.F'], ['-', '-'])"
5esz.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcx1-,MAN(5_D_)-[MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)-NAG(1_D_),D MAN 4 C2 C1 BMA 3 O3 C3,D MAN 4 C1 BMA 3 O3 C3 C4,233.686,179.326,"(['MAN(4_D_)', 'BMA(3_D_)'], [64.88, 60.2])","(['4.D', '3.D'], ['-', '4C1'])"
5esz.pdb,DManpa1-3[DManpa1-6]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_J_)-[MAN(5_J_)]-MAN(4_J_)-[MAN(7_J_)]-BMA(3_J_)-NAG(2_J_)-NAG(1_J_)-ASN(160_G_),J MAN 7 C2 C1 BMA 3 O3 C3,J MAN 7 C1 BMA 3 O3 C3 C4,52.7089,126.642,"(['MAN(7_J_)', 'BMA(3_J_)'], [67.71, 62.02])","(['7.J', '3.J'], ['1S3', '-'])"
4dqo.pdb,DNeup5Aca2-6DGalpb1-4DGlcpNAcb1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(10_B_)-[MAN(9_B_)]-MAN(8_B_)-[SIA(7_B_)-GAL(6_B_)-NAG(5_B_)-MAN(4_B_)]-BMA(3_B_)-NAG(2_B_)-NAG(1_B_)-ASN(173_C_),B MAN 4 C2 C1 BMA 3 O3 C3,B MAN 4 C1 BMA 3 O3 C3 C4,192.464,133.569,"(['MAN(4_B_)', 'BMA(3_B_)'], [54.35, 69.25])","(['4.B', '3.B'], ['4C1', '4C1'])"
4dqo.pdb,DManpa1-3[DManpa1-6]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4DGlcpNAcb1-ASN,MAN(6_A_)-[MAN(5_A_)]-MAN(4_A_)-[MAN(7_A_)]-BMA(3_A_)-NAG(2_A_)-NAG(1_A_)-ASN(160_C_),A MAN 7 C2 C1 BMA 3 O3 C3,A MAN 7 C1 BMA 3 O3 C3 C4,241.185,149.78,"(['MAN(7_A_)', 'BMA(3_A_)'], [105.6, 72.17])","(['7.A', '3.A'], ['4C1', '4C1'])"
